	subject	list	trial_type	position	item	text	span	scheme	story	trial
4862	14	72	recall	21	682	mr. johnston 's fresh fish market is in a small white building behind the strip mall .	[694, 778]	human	Cat	2
4863	14	72	recall	22	683	i see several of susie 's cat colleagues have joined .	[779, 831]	human	Cat	2
4864	14	72	recall	23	684	mr. johnston comes out the back door , carrying several black trash bags .	[832, 904]	human	Cat	2
4865	14	72	recall	24	685	he throws them into the dumpster and pulls out a clear plastic bag of fish heads .	[905, 986]	human	Cat	2
4866	14	72	recall	25	686	he scatters the fish heads across the ground and watches the cats pounce on them .	[987, 1068]	human	Cat	2
4867	14	72	recall	26	484	he spies me lurking around the corner .	[1069, 1107]	human	Cat	2
4868	14	72	recall	27	687	""" hey ryan "" he calls out in his thick brooklyn accent . """	[1109, 1164]	human	Cat	2
4869	14	72	recall	28	688	so this is where susie goes at noon	[1164, 1199]	human	Cat	2
4870	14	72	recall	29	689	""" i reply ."	[1199, 1209]	human	Cat	2
4871	14	72	recall	30	690	""" yes , all the cats come here at noon to eat ."	[1210, 1254]	human	Cat	2
4872	14	72	recall	31	691	they used to	[1255, 1267]	human	Cat	2
4873	14	73	study	1	460	At breakfast, 	[0, 14]	human	Cat	3
4874	14	73	study	2	461	my cat Susie	[14, 26]	human	Cat	3
4875	14	73	study	3	462	sits on the deck of the pool	[26, 54]	human	Cat	3
4876	14	73	study	4	463	outside the glass doors to the kitchen.  	[54, 95]	human	Cat	3
4877	14	73	study	5	464	Bang, bang.  	[95, 108]	human	Cat	3
4878	14	73	study	6	465	She hits the door with her paw.	[108, 139]	human	Cat	3
4879	14	73	study	7	466	This means “Ryan, feed me” in Susie’s special language.  	[139, 196]	human	Cat	3
4880	14	73	study	8	467	I get up from my chair and feed her. 	[196, 233]	human	Cat	3
4881	14	73	study	9	468	I know this, because I know everything about her	[233, 281]	human	Cat	3
4882	14	73	study	10	469	or at least I think I do. 	[281, 307]	human	Cat	3
4883	14	73	study	11	470	For the life of me, I do not know where Susie goes at noon.	[307, 366]	human	Cat	3
4884	14	73	study	12	471	At eleven-thirty Saturday morning, 	[366, 401]	human	Cat	3
4885	14	73	study	13	472	I notice Susie is not at home. 	[401, 432]	human	Cat	3
4886	14	73	study	14	473	Where did she go? 	[432, 450]	human	Cat	3
4887	14	73	study	15	474	Then I spot her trotting down the street towards town. 	[450, 505]	human	Cat	3
4888	14	73	study	16	475	I quickly follow. 	[505, 523]	human	Cat	3
4889	14	73	study	17	476	Susie has turned the corner and is walking down the block towards the traffic light. 	[523, 608]	human	Cat	3
4890	14	73	study	18	477	She passes the corner store and walks behind the small strip mall, 	[608, 675]	human	Cat	3
4891	14	73	study	19	478	I start thinking that I know where she is going.	[675, 723]	human	Cat	3
4892	14	73	study	20	479	Mr. Johnston’s Fresh Fish Market is in a small, white building at the back of the strip mall.  	[723, 818]	human	Cat	3
4893	14	73	study	21	480	I see that Susie has joined several of her cat colleagues.  	[818, 878]	human	Cat	3
4894	14	73	study	22	481	Mr. Johnston comes out of the back door, carrying several black trash bags.  	[878, 955]	human	Cat	3
4895	14	73	study	23	482	He piles them into the dumpster, and then pulls out a small, clear plastic bag full of fish heads.  	[955, 1055]	human	Cat	3
4896	14	73	study	24	483	He scatters these on the ground and watches the cats pounce on them.  	[1055, 1125]	human	Cat	3
4897	14	73	study	25	484	He spies me lurking by the corner of the strip mall.	[1125, 1177]	human	Cat	3
4898	14	73	study	26	485	“Hi Ryan,” he calls in his thick Brooklyn accent. 	[1177, 1227]	human	Cat	3
4899	14	73	study	27	486	“So this is where Susie comes at noon,” I say, walking towards him. 	[1227, 1295]	human	Cat	3
4900	14	73	study	28	487	Mr. Johnston laughs.	[1295, 1315]	human	Cat	3
4901	14	73	study	29	488	“Yep.  All the cats come to visit me at noon.  	[1315, 1362]	human	Cat	3
4902	14	73	study	30	489	They used to tear up my garbage, 	[1362, 1395]	human	Cat	3
4903	14	73	study	31	490	so now I just put the fish heads on the ground for them. 	[1395, 1452]	human	Cat	3
4904	14	73	study	32	491	Is that your cat?” 	[1452, 1471]	human	Cat	3
4905	14	73	study	33	492	Susie ignores me.  	[1471, 1490]	human	Cat	3
4906	14	73	study	34	493	The fish head is more interesting at the moment. 	[1490, 1539]	human	Cat	3
4907	14	73	study	35	494	“Yes, that’s my Susie,” I say. 	[1539, 1570]	human	Cat	3
4908	14	73	study	36	495	“She’s here every day,” says Mr. Johnston 	[1570, 1612]	human	Cat	3
4909	14	73	study	37	496	before walking back inside the store. 	[1612, 1650]	human	Cat	3
4910	14	73	study	38	497	I wait until Susie finishes her fish head, 	[1650, 1693]	human	Cat	3
4911	14	73	study	39	498	and we walk home together.	[1693, 1719]	human	Cat	3
4912	14	73	recall	1	692	ryan had a cat named susie and	[0, 31]	human	Cat	3
4913	14	73	recall	2	468	he thought he knew almost everything about her .	[31, 79]	human	Cat	3
4914	14	73	recall	3	465	when she knocked on	[79, 99]	human	Cat	3
4915	14	73	recall	5	463	the glass door to the kitchen at the back of the house ,	[99, 155]	human	Cat	3
4916	14	73	recall	4	693	"he knew it meat "" ryan , feed me "" . however , he did n't know where susie would go every day at noon . 			 one saturday morning at 11:30 am ,"	[-1, 132]	human	Cat	3
4917	14	73	recall	6	472	he noticed she was missing .	[288, 316]	human	Cat	3
4918	14	73	recall	7	474	he looked outside and saw her walking down the street towards town ,	[316, 384]	human	Cat	3
4919	14	73	recall	8	694	so he followed her .	[384, 404]	human	Cat	3
4920	14	73	recall	10	476	she turned a corner , walked past shops , and crossed the street at a stoplight	[404, 482]	human	Cat	3
4921	14	73	recall	11	695	before heading behind a small strip mall .	[482, 524]	human	Cat	3
4922	14	73	recall	12	696	ryan recognized that she was heading to a fishmonger 's shop behind the mall .	[524, 600]	human	Cat	3
4923	14	73	recall	13	697	  many other cats joined susie in waiting by the back door to the fish market , and	[600, 682]	human	Cat	3
4924	14	73	recall	14	481	at noon the owner came out with bags of trash	[682, 727]	human	Cat	3
4925	14	73	recall	15	482	which he threw into the dumpster , and a bag of fish heads	[729, 786]	human	Cat	3
4926	14	73	recall	16	483	he spilled them out onto the ground and the cats immediately descended upon the fish	[788, 872]	human	Cat	3
4927	14	73	recall	17	485	he greeted ryan with a heavy brooklyn accent	[874, 919]	human	Cat	3
4928	14	73	recall	18	698	and ryan told him that susie was his cat .	[919, 961]	human	Cat	3
4929	14	73	recall	19	495	the owner told ryan that susie had come every day to his shop	[961, 1022]	human	Cat	3
4930	14	73	recall	9	699	, and	[442, 448]	human	Cat	3
4931	14	73	recall	20	498	she and ryan walked home after .	[1028, 1059]	human	Cat	3
4932	15	74	study	1	460	At breakfast, 	[0, 14]	human	Cat	1
4933	15	74	study	2	461	my cat Susie	[14, 26]	human	Cat	1
4934	15	74	study	3	462	sits on the deck of the pool	[26, 54]	human	Cat	1
4935	15	74	study	4	463	outside the glass doors to the kitchen.  	[54, 95]	human	Cat	1
4936	15	74	study	5	464	Bang, bang.  	[95, 108]	human	Cat	1
4937	15	74	study	6	465	She hits the door with her paw.	[108, 139]	human	Cat	1
4938	15	74	study	7	466	This means “Ryan, feed me” in Susie’s special language.  	[139, 196]	human	Cat	1
4939	15	74	study	8	467	I get up from my chair and feed her. 	[196, 233]	human	Cat	1
4940	15	74	study	9	468	I know this, because I know everything about her	[233, 281]	human	Cat	1
4941	15	74	study	10	469	or at least I think I do. 	[281, 307]	human	Cat	1
4942	15	74	study	11	470	For the life of me, I do not know where Susie goes at noon.	[307, 366]	human	Cat	1
4943	15	74	study	12	471	At eleven-thirty Saturday morning, 	[366, 401]	human	Cat	1
4944	15	74	study	13	472	I notice Susie is not at home. 	[401, 432]	human	Cat	1
4945	15	74	study	14	473	Where did she go? 	[432, 450]	human	Cat	1
4946	15	74	study	15	474	Then I spot her trotting down the street towards town. 	[450, 505]	human	Cat	1
4947	15	74	study	16	475	I quickly follow. 	[505, 523]	human	Cat	1
4948	15	74	study	17	476	Susie has turned the corner and is walking down the block towards the traffic light. 	[523, 608]	human	Cat	1
4949	15	74	study	18	477	She passes the corner store and walks behind the small strip mall, 	[608, 675]	human	Cat	1
4950	15	74	study	19	478	I start thinking that I know where she is going.	[675, 723]	human	Cat	1
4951	15	74	study	20	479	Mr. Johnston’s Fresh Fish Market is in a small, white building at the back of the strip mall.  	[723, 818]	human	Cat	1
4952	15	74	study	21	480	I see that Susie has joined several of her cat colleagues.  	[818, 878]	human	Cat	1
4953	15	74	study	22	481	Mr. Johnston comes out of the back door, carrying several black trash bags.  	[878, 955]	human	Cat	1
4954	15	74	study	23	482	He piles them into the dumpster, and then pulls out a small, clear plastic bag full of fish heads.  	[955, 1055]	human	Cat	1
4955	15	74	study	24	483	He scatters these on the ground and watches the cats pounce on them.  	[1055, 1125]	human	Cat	1
4956	15	74	study	25	484	He spies me lurking by the corner of the strip mall.	[1125, 1177]	human	Cat	1
4957	15	74	study	26	485	“Hi Ryan,” he calls in his thick Brooklyn accent. 	[1177, 1227]	human	Cat	1
4958	15	74	study	27	486	“So this is where Susie comes at noon,” I say, walking towards him. 	[1227, 1295]	human	Cat	1
4959	15	74	study	28	487	Mr. Johnston laughs.	[1295, 1315]	human	Cat	1
4960	15	74	study	29	488	“Yep.  All the cats come to visit me at noon.  	[1315, 1362]	human	Cat	1
4961	15	74	study	30	489	They used to tear up my garbage, 	[1362, 1395]	human	Cat	1
4962	15	74	study	31	490	so now I just put the fish heads on the ground for them. 	[1395, 1452]	human	Cat	1
4963	15	74	study	32	491	Is that your cat?” 	[1452, 1471]	human	Cat	1
4964	15	74	study	33	492	Susie ignores me.  	[1471, 1490]	human	Cat	1
4965	15	74	study	34	493	The fish head is more interesting at the moment. 	[1490, 1539]	human	Cat	1
4966	15	74	study	35	494	“Yes, that’s my Susie,” I say. 	[1539, 1570]	human	Cat	1
4967	15	74	study	36	495	“She’s here every day,” says Mr. Johnston 	[1570, 1612]	human	Cat	1
4968	15	74	study	37	496	before walking back inside the store. 	[1612, 1650]	human	Cat	1
4969	15	74	study	38	497	I wait until Susie finishes her fish head, 	[1650, 1693]	human	Cat	1
4970	15	74	study	39	498	and we walk home together.	[1693, 1719]	human	Cat	1
4971	15	74	recall	1	700	i have a cat named susie who is very communicative .	[0, 51]	human	Cat	1
4972	15	74	recall	2	701	"  she paws at my door everyday , her way of saying , "" ryan , feed me . "" 				"	[-1, 70]	human	Cat	1
4973	15	74	recall	3	702	one day at 11:30 i did n't see susie as usual .	[122, 167]	human	Cat	1
4974	15	74	recall	4	703	i followed her across town and knew the direction she was headed .	[168, 233]	human	Cat	1
4975	15	74	recall	5	704	mr. johnston 's big fish market was a small , white building .	[234, 293]	human	Cat	1
4976	15	74	recall	6	705	  i watched her go to the alleyway behind it ,	[293, 338]	human	Cat	1
4977	15	74	recall	7	481	as mr. johnston came out with bags of trash .	[338, 383]	human	Cat	1
4978	15	74	recall	8	483	he had a small bag full of fish heads , which he had scattered on the ground for a host of cats , susie included .	[383, 494]	human	Cat	1
4979	15	74	recall	9	484	he saw me watching ,	[498, 518]	human	Cat	1
4980	15	74	recall	10	706	"and said , "" all the cats in town come to me ."	[518, 562]	human	Cat	1
4981	15	74	recall	11	489	they used to tear up my trash	[562, 592]	human	Cat	1
4982	15	74	recall	12	490	until i started bringing them fish heads .	[592, 634]	human	Cat	1
4983	15	74	recall	13	707	he said this while	[634, 653]	human	Cat	1
4984	15	74	recall	14	493	susie was more interested in the fish head instead of me .	[653, 711]	human	Cat	1
4985	15	74	recall	15	708	when she finished ,	[711, 730]	human	Cat	1
4986	15	74	recall	16	498	we walked home together .	[730, 754]	human	Cat	1
4987	15	75	study	1	460	At breakfast, 	[0, 14]	human	Cat	2
4988	15	75	study	2	461	my cat Susie	[14, 26]	human	Cat	2
4989	15	75	study	3	462	sits on the deck of the pool	[26, 54]	human	Cat	2
4990	15	75	study	4	463	outside the glass doors to the kitchen.  	[54, 95]	human	Cat	2
4991	15	75	study	5	464	Bang, bang.  	[95, 108]	human	Cat	2
4992	15	75	study	6	465	She hits the door with her paw.	[108, 139]	human	Cat	2
4993	15	75	study	7	466	This means “Ryan, feed me” in Susie’s special language.  	[139, 196]	human	Cat	2
4994	15	75	study	8	467	I get up from my chair and feed her. 	[196, 233]	human	Cat	2
4995	15	75	study	9	468	I know this, because I know everything about her	[233, 281]	human	Cat	2
4996	15	75	study	10	469	or at least I think I do. 	[281, 307]	human	Cat	2
4997	15	75	study	11	470	For the life of me, I do not know where Susie goes at noon.	[307, 366]	human	Cat	2
4998	15	75	study	12	471	At eleven-thirty Saturday morning, 	[366, 401]	human	Cat	2
4999	15	75	study	13	472	I notice Susie is not at home. 	[401, 432]	human	Cat	2
5000	15	75	study	14	473	Where did she go? 	[432, 450]	human	Cat	2
5001	15	75	study	15	474	Then I spot her trotting down the street towards town. 	[450, 505]	human	Cat	2
5002	15	75	study	16	475	I quickly follow. 	[505, 523]	human	Cat	2
5003	15	75	study	17	476	Susie has turned the corner and is walking down the block towards the traffic light. 	[523, 608]	human	Cat	2
5004	15	75	study	18	477	She passes the corner store and walks behind the small strip mall, 	[608, 675]	human	Cat	2
5005	15	75	study	19	478	I start thinking that I know where she is going.	[675, 723]	human	Cat	2
5006	15	75	study	20	479	Mr. Johnston’s Fresh Fish Market is in a small, white building at the back of the strip mall.  	[723, 818]	human	Cat	2
5007	15	75	study	21	480	I see that Susie has joined several of her cat colleagues.  	[818, 878]	human	Cat	2
5008	15	75	study	22	481	Mr. Johnston comes out of the back door, carrying several black trash bags.  	[878, 955]	human	Cat	2
5009	15	75	study	23	482	He piles them into the dumpster, and then pulls out a small, clear plastic bag full of fish heads.  	[955, 1055]	human	Cat	2
5010	15	75	study	24	483	He scatters these on the ground and watches the cats pounce on them.  	[1055, 1125]	human	Cat	2
5011	15	75	study	25	484	He spies me lurking by the corner of the strip mall.	[1125, 1177]	human	Cat	2
5012	15	75	study	26	485	“Hi Ryan,” he calls in his thick Brooklyn accent. 	[1177, 1227]	human	Cat	2
5013	15	75	study	27	486	“So this is where Susie comes at noon,” I say, walking towards him. 	[1227, 1295]	human	Cat	2
5014	15	75	study	28	487	Mr. Johnston laughs.	[1295, 1315]	human	Cat	2
5015	15	75	study	29	488	“Yep.  All the cats come to visit me at noon.  	[1315, 1362]	human	Cat	2
5016	15	75	study	30	489	They used to tear up my garbage, 	[1362, 1395]	human	Cat	2
5017	15	75	study	31	490	so now I just put the fish heads on the ground for them. 	[1395, 1452]	human	Cat	2
5018	15	75	study	32	491	Is that your cat?” 	[1452, 1471]	human	Cat	2
5019	15	75	study	33	492	Susie ignores me.  	[1471, 1490]	human	Cat	2
5020	15	75	study	34	493	The fish head is more interesting at the moment. 	[1490, 1539]	human	Cat	2
5021	15	75	study	35	494	“Yes, that’s my Susie,” I say. 	[1539, 1570]	human	Cat	2
5022	15	75	study	36	495	“She’s here every day,” says Mr. Johnston 	[1570, 1612]	human	Cat	2
5023	15	75	study	37	496	before walking back inside the store. 	[1612, 1650]	human	Cat	2
5024	15	75	study	38	497	I wait until Susie finishes her fish head, 	[1650, 1693]	human	Cat	2
5025	15	75	study	39	498	and we walk home together.	[1693, 1719]	human	Cat	2
5026	15	75	recall	1	460	at breakfast ,	[0, 14]	human	Cat	2
5027	15	75	recall	2	461	my cat susie	[14, 27]	human	Cat	2
5028	15	75	recall	4	709	pounds on	[27, 37]	human	Cat	2
5029	15	75	recall	6	463	the glass door	[37, 51]	human	Cat	2
5030	15	75	recall	7	464	bang , bang	[53, 63]	human	Cat	2
5031	15	75	recall	8	710	"that 's her way of saying , "" feed me , ryan , "" in her special language ."	[65, 132]	human	Cat	2
5032	15	75	recall	9	468	i know this because i know everything about her ,	[133, 182]	human	Cat	2
5033	15	75	recall	10	469	at least i think i do	[182, 203]	human	Cat	2
5034	15	75	recall	5	711	". i do n't know where she goes every noon . 				"	[-1, 44]	human	Cat	2
